date_admission,Year Month,Year,Organization,RegionName,ProjectName,UserName,token_number,surgeon_name,age,ownership,Province,District,Subdistrict,Village,area,type_surgery,define_surgery,rabies_vacc,sex,preg_status,foetus_number,bcs,skin_condition,health_status,health_problem,surg_complications,surgical_compl,mark_status,photo
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,24,dr_stop,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829067044.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,31,dr_stop,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,32,dr_benz,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829677710.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,37,dr_ton,prepubertal,semi_owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829824105.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,38,dr_ton,prepubertal,semi_owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829859690.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,29,dr_nam,adult,stray,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,yes_compl,cryptorchid,ear_tattoo,Jai_Dog_Rescue_1681829546666.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,39,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829886041.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,40,dr_ton,adult,owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829906601.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,23,dr_ton,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829028798.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,22,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681828961761.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,21,dr_benz,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681828913472.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,33,dr_nam,adult,semi_owned,Nakhon Nayok,Pak Phli,Pak Phli,1,Nakhon Nayok Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829705460.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,34,dr_ton,adult,semi_owned,Nakhon Nayok,Pak Phli,Pak Phli,1,Nakhon Nayok Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829736873.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,36,dr_stop,adult,owned,Nakhon Nayok,Meung,Si Nawa,3,Sinawa Moo 3,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829796195.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,26,dr_ton,adult,semi_owned,Nakhon Nayok,Meung,Tha Chang,5,Tha Chang Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829359546.jpg
2023-04-18,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,25,dr_benz,adult,semi_owned,Nakhon Nayok,Meung,Tha Chang,5,Tha Chang Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681829101758.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,10,dr_stop,adult,owned,Nakhon Nayok,Meung,Ban Yai,1,Ban Yai Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913944043.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,dr_ton,adult,stray,Nakhon Nayok,Meung,Ban Yai,1,Ban Yai Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,heat,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913889471.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,3,dr_stop,prepubertal,owned,Nakhon Nayok,Meung,Hin Tang,1,Hin Tung Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681912174050.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,dr_benz,prepubertal,semi_owned,Nakhon Nayok,Meung,Hin Tang,1,Hin Tung Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681912065614.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,1,dr_nam,prepubertal,semi_owned,Nakhon Nayok,Meung,Hin Tang,1,Hin Tung Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681912023945.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,2,Hin Tung Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913448547.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,8,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,2,Hin Tung Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,mod_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913788322.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,7,dr_benz,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,2,Hin Tung Moo 2,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,yes_compl,enlarged spleen,ear_tattoo,Jai_Dog_Rescue_1681913611258.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,33,dr_benz,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917302731.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,34,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917387510.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,35,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917459659.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,36,dr_ton,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,14,dr_stop,adult,stray,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914266286.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,28,dr_ton,adult,owned,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916730610.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,15,dr_ton,adult,stray,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914435624.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,27,dr_ton,adult,stray,Nakhon Nayok,Meung,Hin Tang,5,Hin Tung Moo 5,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916592086.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,25,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,6,Hin Tung Moo 6,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916504523.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,29,dr_ton,adult,semi_owned,Nakhon Nayok,Meung,Hin Tang,6,Hin Tung Moo 6,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916885810.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,13,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,16,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,heat,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914593527.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,37,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917575346.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,18,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681915028696.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,17,dr_benz,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914839666.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,31,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,7,Hin Tung Moo 7,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917032740.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,5,dr_ton,prepubertal,owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913317262.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,4,dr_stop,prepubertal,owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681913245800.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,32,dr_ton,adult,owned,Nakhon Nayok,Meung,Hin Tang,9,Hin Tung Moo 9,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681917169550.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,22,dr_stop,prepubertal,owned,Nakhon Nayok,Pak Phli,Ko Pho,1,Koh Poh Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,23,dr_benz,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,1,Koh Poh Moo 1,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916351561.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,24,dr_ton,adult,owned,Nakhon Nayok,Pak Phli,Ko Pho,1,Koh Poh Moo 1,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,21,dr_ton,prepubertal,stray,Nakhon Nayok,Pak Phli,Na Hin Lad,5,Na Hin Lad Moo 5,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681915650857.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,12,dr_benz,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,7,Nongseang Moo 7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914063643.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,11,dr_ton,adult,stray,Nakhon Nayok,Pak Phli,Nong Seang,7,Nongseang Moo 7,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681914001117.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,19,dr_stop,prepubertal,semi_owned,Nakhon Nayok,Pak Phli,Pak Phli,4,Pak Phli Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681915143074.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,20,dr_ton,adult,semi_owned,Nakhon Nayok,Pak Phli,Pak Phli,4,Pak Phli Moo 4,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681915444976.jpg
2023-04-19,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,30,dr_stop,adult,owned,Nakhon Nayok,Meung,Si Nawa,3,Sinawa Moo 3,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681916951142.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,9,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681988890637.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,8,dr_stop,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681988345108.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,7,dr_benz,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,,,healthy_cond,no_skin_dz,healthy,,yes_compl,enlarged spleen,ear_tattoo,Jai_Dog_Rescue_1681988300305.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,6,dr_nam,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,yes_preg,6,healthy_cond,no_skin_dz,sick,pyo,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681988218481.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,17,dr_stop,prepubertal,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681991530530.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,19,dr_stop,prepubertal,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681991764134.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,20,dr_benz,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681991842864.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,22,dr_benz,adult,owned,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,sick,heat,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681991984192.jpg
2023-04-20,Apr-23,2023,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Mike Dower,2,dr_nam,adult,stray,Nakhon Nayok,Meung,Hin Tang,4,Hin Tung Moo 4,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,healthy,,no_compl,,ear_tattoo,Jai_Dog_Rescue_1681988037733.jpg
